homology_group,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
829967,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1
829968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829969,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1
829970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829971,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1
829972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829976,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
829977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829980,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,0
829981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829982,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
829983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
829984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829989,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
829990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829992,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
829993,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
829994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829996,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1
829997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
829999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830001,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
830002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830005,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0
830006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830007,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0
830008,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,1
830009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830014,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
830015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830016,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
830017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830020,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
830021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830027,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
830028,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
830029,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830030,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830031,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1
830032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830033,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
830034,1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0
830035,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
830036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830037,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
830038,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0
830039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830040,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830041,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830042,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830044,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
830045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830047,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830048,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
830049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830051,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
830052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830053,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
830054,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1
830055,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830060,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1
830061,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0
830062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830063,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830064,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
830065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830066,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830069,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
830070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830072,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
