#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
282708,accessory,2,1,1,,1,,
282708,accessory,4,1,1,,1,,
282709,accessory,4,2,2,1,2,,
282710,accessory,2,1,1,,,,
282710,accessory,3,1,1,,,,
282710,accessory,4,1,1,,,,
282711,accessory,2,1,1,,,,
282711,accessory,3,1,1,,,,
282711,accessory,4,1,1,,,,
282717,accessory,2,1,1,,,1,
282717,accessory,3,1,1,,,1,
282718,accessory,2,1,1,,,1,
282718,accessory,3,1,1,,,1,
282720,accessory,2,1,1,,,,
282720,accessory,3,1,1,,,,
282720,accessory,4,1,1,,,,
282722,accessory,2,1,1,,,,
282722,accessory,3,1,1,,,,
282722,accessory,4,1,1,,,,
282726,accessory,2,1,1,,,,
282726,accessory,3,1,1,,,,
282726,accessory,4,1,1,,,,
282727,accessory,2,1,1,,,,
282727,accessory,3,1,1,,,,
282727,accessory,4,1,1,,,,
282730,accessory,2,1,1,,1,,
282730,accessory,4,1,1,,1,,
282737,accessory,2,1,1,,,1,
282737,accessory,3,1,1,,,1,
282739,accessory,2,1,1,,,,
282739,accessory,3,1,1,,,,
282739,accessory,4,1,1,,,,
282740,accessory,2,1,1,,,,
282740,accessory,3,1,1,,,,
282740,accessory,4,1,1,,,,
282741,accessory,2,1,1,,,,
282741,accessory,3,1,1,,,,
282741,accessory,4,1,1,,,,
282742,accessory,2,1,1,,,1,
282742,accessory,3,1,1,,,1,
282744,accessory,2,2,2,,,,
282744,accessory,3,2,2,,,,
282744,accessory,4,2,2,,,,
282746,accessory,2,1,1,,,,
282746,accessory,3,1,1,,,,
282746,accessory,4,1,1,,,,
282753,accessory,2,1,1,,,,
282753,accessory,3,1,1,,,,
282753,accessory,4,1,1,,,,
282760,accessory,2,1,1,,,,
282760,accessory,3,1,1,,,,
282760,accessory,4,1,1,,,,
282761,accessory,2,1,1,,,,
282761,accessory,3,1,1,,,,
282761,accessory,4,1,1,,,,
282763,accessory,2,1,1,,1,,
282763,accessory,4,1,1,,1,,
282765,accessory,2,1,1,,,,
282765,accessory,3,1,1,,,,
282765,accessory,4,1,1,,,,
282767,accessory,2,1,1,,,,
282767,accessory,3,1,1,,,,
282767,accessory,4,1,1,,,,
282769,accessory,2,1,1,,,,
282769,accessory,3,1,1,,,,
282769,accessory,4,1,1,,,,
282772,accessory,2,1,1,,1,,
282772,accessory,4,1,1,,1,,
282773,accessory,3,1,1,1,,,
282773,accessory,4,1,1,1,,,
282776,accessory,2,1,1,,,1,
282776,accessory,3,1,1,,,1,
282777,accessory,2,1,1,,,1,
282777,accessory,3,1,1,,,1,
282786,accessory,2,1,1,,,,
282786,accessory,3,1,1,,,,
282786,accessory,4,1,1,,,,
282787,accessory,2,1,1,,1,,
282787,accessory,4,1,1,,1,,
282789,accessory,2,1,1,,,1,
282789,accessory,3,1,1,,,1,
282791,accessory,2,1,1,,1,,
282791,accessory,4,1,1,,1,,
282794,accessory,2,2,2,,1,1,
282796,accessory,2,1,1,,,1,
282796,accessory,3,1,1,,,1,
282797,accessory,2,1,1,,1,,
282797,accessory,4,1,1,,1,,
282798,accessory,2,1,1,,,,
282798,accessory,3,1,1,,,,
282798,accessory,4,1,1,,,,
282799,accessory,2,1,1,,,,
282799,accessory,3,1,1,,,,
282799,accessory,4,1,1,,,,
282800,accessory,2,1,1,,,,
282800,accessory,3,1,1,,,,
282800,accessory,4,1,1,,,,
282802,accessory,2,1,1,,,,
282802,accessory,3,1,1,,,,
282802,accessory,4,1,1,,,,
282803,accessory,2,2,2,,2,1,
282805,accessory,2,1,1,,,,
282805,accessory,3,1,1,,,,
282805,accessory,4,1,1,,,,
282806,accessory,2,1,1,,,,
282806,accessory,3,1,1,,,,
282806,accessory,4,1,1,,,,
282807,accessory,2,1,1,,1,,
282807,accessory,4,1,1,,1,,
282811,accessory,2,1,1,,,,
282811,accessory,3,1,1,,,,
282811,accessory,4,1,1,,,,
282818,accessory,2,1,1,,,1,
282818,accessory,3,1,1,,,1,
282821,accessory,2,1,1,,,,
282821,accessory,3,1,1,,,,
282821,accessory,4,1,1,,,,
282822,accessory,2,1,1,,1,,
282822,accessory,4,1,1,,1,,
282823,accessory,2,1,1,,,1,
282823,accessory,3,1,1,,,1,
282824,accessory,2,1,1,,,1,
282824,accessory,3,1,1,,,1,
282825,accessory,2,1,1,,,1,
282825,accessory,3,1,1,,,1,
282829,accessory,2,1,1,,,,
282829,accessory,3,1,1,,,,
282829,accessory,4,1,1,,,,
282832,accessory,2,1,1,,1,,
282832,accessory,4,1,1,,1,,
282833,accessory,2,1,1,,,,
282833,accessory,3,1,1,,,,
282833,accessory,4,1,1,,,,
282839,accessory,2,1,1,,,1,
282839,accessory,3,1,1,,,1,
282840,accessory,2,1,1,,,,
282840,accessory,3,1,1,,,,
282840,accessory,4,1,1,,,,
282841,accessory,2,1,1,,,,
282841,accessory,3,1,1,,,,
282841,accessory,4,1,1,,,,
282842,accessory,2,1,1,,,,
282842,accessory,3,1,1,,,,
282842,accessory,4,1,1,,,,
282843,accessory,2,1,1,,,,
282843,accessory,3,1,1,,,,
282843,accessory,4,1,1,,,,
282844,accessory,2,1,1,,1,,
282844,accessory,4,1,1,,1,,
282845,accessory,2,1,1,,,1,
282845,accessory,3,1,1,,,1,
282848,accessory,2,3,3,,1,3,
282849,accessory,4,2,2,1,2,,
282852,accessory,2,1,1,,1,,
282852,accessory,4,1,1,,1,,
282853,accessory,2,1,1,,,,
282853,accessory,3,1,1,,,,
282853,accessory,4,1,1,,,,
282854,accessory,2,1,1,,1,,
282854,accessory,4,1,1,,1,,
282855,accessory,2,1,1,,,,
282855,accessory,3,1,1,,,,
282855,accessory,4,1,1,,,,
282860,accessory,2,1,1,,,,
282860,accessory,3,1,1,,,,
282860,accessory,4,1,1,,,,
282862,accessory,2,1,1,,,1,
282862,accessory,3,1,1,,,1,
282866,accessory,2,1,1,,,1,
282866,accessory,3,1,1,,,1,
282867,accessory,2,1,1,,,1,
282867,accessory,3,1,1,,,1,
282869,accessory,2,1,1,,1,,
282869,accessory,4,1,1,,1,,
282870,accessory,2,1,1,,1,,
282870,accessory,4,1,1,,1,,
282871,accessory,2,1,1,,,1,
282871,accessory,3,1,1,,,1,
282873,accessory,2,1,1,,,,
282873,accessory,3,1,1,,,,
282873,accessory,4,1,1,,,,
282876,accessory,3,2,2,1,,,
282876,accessory,4,2,2,1,,,
282877,accessory,2,1,1,,,,
282877,accessory,3,1,1,,,,
282877,accessory,4,1,1,,,,
282878,accessory,2,1,1,,,,
282878,accessory,3,1,1,,,,
282878,accessory,4,1,1,,,,
282880,accessory,2,2,2,,,2,
282880,accessory,3,2,2,,,2,
282882,accessory,2,1,1,,,1,
282882,accessory,3,1,1,,,1,
282884,accessory,2,1,1,,,1,
282884,accessory,3,1,1,,,1,
282886,accessory,2,1,1,,,,
282886,accessory,3,1,1,,,,
282886,accessory,4,1,1,,,,
282891,accessory,2,1,1,,,,
282891,accessory,3,1,1,,,,
282891,accessory,4,1,1,,,,
282892,accessory,2,1,1,,1,,
282892,accessory,4,1,1,,1,,
282893,accessory,2,1,1,,,1,
282893,accessory,3,1,1,,,1,
282894,accessory,2,1,1,,1,,
282894,accessory,4,1,1,,1,,
282895,accessory,2,2,2,,2,,
282895,accessory,4,2,2,,2,,
282898,accessory,2,1,1,,1,,
282898,accessory,4,1,1,,1,,
282900,accessory,2,1,1,,,,
282900,accessory,3,1,1,,,,
282900,accessory,4,1,1,,,,
282902,accessory,2,1,1,,,1,
282902,accessory,3,1,1,,,1,
282903,accessory,2,1,1,,,1,
282903,accessory,3,1,1,,,1,
282905,accessory,2,1,1,,,1,
282905,accessory,3,1,1,,,1,
282910,accessory,2,1,1,,,1,
282910,accessory,3,1,1,,,1,
282911,accessory,4,4,4,1,1,,
282919,accessory,2,1,1,,,,
282919,accessory,3,1,1,,,,
282919,accessory,4,1,1,,,,
282920,accessory,2,1,1,,1,,
282920,accessory,4,1,1,,1,,
282923,accessory,2,1,1,,,1,
282923,accessory,3,1,1,,,1,
282924,accessory,2,1,1,,,,
282924,accessory,3,1,1,,,,
282924,accessory,4,1,1,,,,
282932,accessory,2,1,1,,,,
282932,accessory,3,1,1,,,,
282932,accessory,4,1,1,,,,
282933,accessory,2,1,1,,,1,
282933,accessory,3,1,1,,,1,
282934,accessory,2,1,1,,1,,
282934,accessory,4,1,1,,1,,
282935,accessory,2,1,1,,,,
282935,accessory,3,1,1,,,,
282935,accessory,4,1,1,,,,
282936,accessory,2,1,1,,,,
282936,accessory,3,1,1,,,,
282936,accessory,4,1,1,,,,
282937,accessory,2,1,1,,1,,
282937,accessory,4,1,1,,1,,
282938,accessory,2,1,1,,,,
282938,accessory,3,1,1,,,,
282938,accessory,4,1,1,,,,
282939,accessory,2,1,1,,,,
282939,accessory,3,1,1,,,,
282939,accessory,4,1,1,,,,
282941,accessory,2,1,1,,,1,
282941,accessory,3,1,1,,,1,
282942,accessory,2,1,1,,1,,
282942,accessory,4,1,1,,1,,
282943,accessory,2,1,1,,1,,
282943,accessory,4,1,1,,1,,
282945,accessory,2,1,1,,,,
282945,accessory,3,1,1,,,,
282945,accessory,4,1,1,,,,
282946,accessory,2,1,1,,,,
282946,accessory,3,1,1,,,,
282946,accessory,4,1,1,,,,
282947,accessory,2,1,1,,1,,
282947,accessory,4,1,1,,1,,
282948,accessory,2,1,1,,,1,
282948,accessory,3,1,1,,,1,
282949,accessory,2,1,1,,1,,
282949,accessory,4,1,1,,1,,
282950,accessory,2,1,1,,,,
282950,accessory,3,1,1,,,,
282950,accessory,4,1,1,,,,
282951,accessory,2,1,1,,1,,
282951,accessory,4,1,1,,1,,
282953,accessory,2,1,1,,1,,
282953,accessory,4,1,1,,1,,
282954,accessory,2,1,1,,,,
282954,accessory,3,1,1,,,,
282954,accessory,4,1,1,,,,
282955,accessory,2,1,1,,,,
282955,accessory,3,1,1,,,,
282955,accessory,4,1,1,,,,
282958,accessory,2,1,1,,,,
282958,accessory,3,1,1,,,,
282958,accessory,4,1,1,,,,
282959,accessory,2,1,1,,,1,
282959,accessory,3,1,1,,,1,
282960,accessory,2,1,1,,,1,
282960,accessory,3,1,1,,,1,
282962,accessory,2,1,1,,1,,
282962,accessory,4,1,1,,1,,
282963,accessory,2,1,1,,,,
282963,accessory,3,1,1,,,,
282963,accessory,4,1,1,,,,
282964,accessory,2,1,1,,,,
282964,accessory,3,1,1,,,,
282964,accessory,4,1,1,,,,
282965,accessory,2,1,1,,,1,
282965,accessory,3,1,1,,,1,
282969,accessory,2,1,1,,,1,
282969,accessory,3,1,1,,,1,
282971,accessory,2,1,1,,,,
282971,accessory,3,1,1,,,,
282971,accessory,4,1,1,,,,
282976,accessory,2,1,1,,,,
282976,accessory,3,1,1,,,,
282976,accessory,4,1,1,,,,
282978,accessory,2,1,1,,,,
282978,accessory,3,1,1,,,,
282978,accessory,4,1,1,,,,
282979,accessory,2,1,1,,,,
282979,accessory,3,1,1,,,,
282979,accessory,4,1,1,,,,
282980,accessory,2,1,1,,,,
282980,accessory,3,1,1,,,,
282980,accessory,4,1,1,,,,
282981,accessory,2,1,1,,,,
282981,accessory,3,1,1,,,,
282981,accessory,4,1,1,,,,
282982,accessory,2,1,1,,,,
282982,accessory,3,1,1,,,,
282982,accessory,4,1,1,,,,
282983,accessory,2,1,1,,1,,
282983,accessory,4,1,1,,1,,
282984,accessory,2,1,1,,1,,
282984,accessory,4,1,1,,1,,
282986,accessory,2,1,1,,,,
282986,accessory,3,1,1,,,,
282986,accessory,4,1,1,,,,
282988,accessory,2,1,1,,,,
282988,accessory,3,1,1,,,,
282988,accessory,4,1,1,,,,
282991,accessory,2,1,1,,,,
282991,accessory,3,1,1,,,,
282991,accessory,4,1,1,,,,
282992,accessory,2,1,1,,,,
282992,accessory,3,1,1,,,,
282992,accessory,4,1,1,,,,
282993,accessory,2,1,1,,1,,
282993,accessory,4,1,1,,1,,
282994,accessory,2,1,1,,,,
282994,accessory,3,1,1,,,,
282994,accessory,4,1,1,,,,
282995,accessory,2,1,1,,,1,
282995,accessory,3,1,1,,,1,
282998,accessory,2,1,1,,1,,
282998,accessory,4,1,1,,1,,
282999,accessory,2,1,1,,,1,
282999,accessory,3,1,1,,,1,
283000,accessory,3,2,2,1,,2,
283002,accessory,2,1,1,,,1,
283002,accessory,3,1,1,,,1,
283003,accessory,2,1,1,,1,,
283003,accessory,4,1,1,,1,,
283004,accessory,2,1,1,,,,
283004,accessory,3,1,1,,,,
283004,accessory,4,1,1,,,,
283008,accessory,2,1,1,,,,
283008,accessory,3,1,1,,,,
283008,accessory,4,1,1,,,,
283009,accessory,2,1,1,,,,
283009,accessory,3,1,1,,,,
283009,accessory,4,1,1,,,,
283010,accessory,2,1,1,,,,
283010,accessory,3,1,1,,,,
283010,accessory,4,1,1,,,,
283011,accessory,2,1,1,,,,
283011,accessory,3,1,1,,,,
283011,accessory,4,1,1,,,,
283025,accessory,2,1,1,,,1,
283025,accessory,3,1,1,,,1,
283027,accessory,2,1,1,,,1,
283027,accessory,3,1,1,,,1,
283028,accessory,2,1,1,,,,
283028,accessory,3,1,1,,,,
283028,accessory,4,1,1,,,,
283029,accessory,2,1,1,,,,
283029,accessory,3,1,1,,,,
283029,accessory,4,1,1,,,,
283031,accessory,2,1,1,,,,
283031,accessory,3,1,1,,,,
283031,accessory,4,1,1,,,,
283034,accessory,2,1,1,,,,
283034,accessory,3,1,1,,,,
283034,accessory,4,1,1,,,,
283039,accessory,2,1,1,,,,
283039,accessory,3,1,1,,,,
283039,accessory,4,1,1,,,,
283040,accessory,2,1,1,,,,
283040,accessory,3,1,1,,,,
283040,accessory,4,1,1,,,,
283041,accessory,2,1,1,,,,
283041,accessory,3,1,1,,,,
283041,accessory,4,1,1,,,,
283045,accessory,2,1,1,,,,
283045,accessory,3,1,1,,,,
283045,accessory,4,1,1,,,,
283046,accessory,2,1,1,,,,
283046,accessory,3,1,1,,,,
283046,accessory,4,1,1,,,,
283047,accessory,2,1,1,,,,
283047,accessory,3,1,1,,,,
283047,accessory,4,1,1,,,,
283051,accessory,2,1,1,,1,,
283051,accessory,4,1,1,,1,,
283052,accessory,2,1,1,,,1,
283052,accessory,3,1,1,,,1,
283054,accessory,2,1,1,,,1,
283054,accessory,3,1,1,,,1,
283055,accessory,2,1,1,,,,
283055,accessory,3,1,1,,,,
283055,accessory,4,1,1,,,,
283056,accessory,2,1,1,,1,,
283056,accessory,4,1,1,,1,,
283057,accessory,4,2,2,1,1,,
283058,accessory,2,1,1,,,,
283058,accessory,3,1,1,,,,
283058,accessory,4,1,1,,,,
283059,accessory,2,1,1,,,,
283059,accessory,3,1,1,,,,
283059,accessory,4,1,1,,,,
283061,accessory,2,1,1,,,,
283061,accessory,3,1,1,,,,
283061,accessory,4,1,1,,,,
283067,accessory,2,1,1,,1,,
283067,accessory,4,1,1,,1,,
283070,accessory,2,1,1,,,,
283070,accessory,3,1,1,,,,
283070,accessory,4,1,1,,,,
283071,accessory,2,1,1,,1,,
283071,accessory,4,1,1,,1,,
283076,accessory,4,2,2,1,1,,
283077,accessory,2,1,1,,,,
283077,accessory,3,1,1,,,,
283077,accessory,4,1,1,,,,
283082,accessory,2,1,1,,1,,
283082,accessory,4,1,1,,1,,
283084,accessory,2,1,1,,,,
283084,accessory,3,1,1,,,,
283084,accessory,4,1,1,,,,
283086,accessory,2,1,1,,1,,
283086,accessory,4,1,1,,1,,
283087,accessory,2,1,1,,1,,
283087,accessory,4,1,1,,1,,
283089,accessory,2,1,1,,1,,
283089,accessory,4,1,1,,1,,
283090,accessory,2,1,1,,1,,
283090,accessory,4,1,1,,1,,
283091,accessory,2,1,1,,,1,
283091,accessory,3,1,1,,,1,
283092,accessory,2,1,1,,,1,
283092,accessory,3,1,1,,,1,
283093,accessory,2,1,1,,,,
283093,accessory,3,1,1,,,,
283093,accessory,4,1,1,,,,
283097,accessory,2,1,1,,1,,
283097,accessory,4,1,1,,1,,
283099,accessory,2,1,1,,1,,
283099,accessory,4,1,1,,1,,
283100,accessory,2,1,1,,,,
283100,accessory,3,1,1,,,,
283100,accessory,4,1,1,,,,
283101,accessory,2,1,1,,1,,
283101,accessory,4,1,1,,1,,
283102,accessory,2,1,1,,1,,
283102,accessory,4,1,1,,1,,
283103,accessory,2,1,1,,,1,
283103,accessory,3,1,1,,,1,
283104,accessory,2,1,1,,,1,
283104,accessory,3,1,1,,,1,
283105,accessory,2,1,1,,,,
283105,accessory,3,1,1,,,,
283105,accessory,4,1,1,,,,
283106,accessory,2,1,1,,,,
283106,accessory,3,1,1,,,,
283106,accessory,4,1,1,,,,
283107,accessory,2,1,1,,,,
283107,accessory,3,1,1,,,,
283107,accessory,4,1,1,,,,
283108,accessory,2,1,1,,1,,
283108,accessory,4,1,1,,1,,
283111,accessory,2,1,1,,,,
283111,accessory,3,1,1,,,,
283111,accessory,4,1,1,,,,
283113,accessory,2,1,1,,,1,
283113,accessory,3,1,1,,,1,
283114,accessory,2,1,1,,,,
283114,accessory,3,1,1,,,,
283114,accessory,4,1,1,,,,
283115,accessory,2,1,1,,,1,
283115,accessory,3,1,1,,,1,
283116,accessory,2,1,1,,1,,
283116,accessory,4,1,1,,1,,
283117,accessory,2,1,1,,,,
283117,accessory,3,1,1,,,,
283117,accessory,4,1,1,,,,
283121,accessory,2,1,1,,,,
283121,accessory,3,1,1,,,,
283121,accessory,4,1,1,,,,
283122,accessory,2,1,1,,1,,
283122,accessory,4,1,1,,1,,
283123,accessory,2,1,1,,1,,
283123,accessory,4,1,1,,1,,
283124,accessory,2,4,4,,4,2,
283127,accessory,2,1,1,,,,
283127,accessory,3,1,1,,,,
283127,accessory,4,1,1,,,,
283133,accessory,2,1,1,,,1,
283133,accessory,3,1,1,,,1,
283135,accessory,3,2,2,1,,1,
283136,accessory,3,1,1,1,,,
283136,accessory,4,1,1,1,,,
283144,accessory,2,1,1,,,,
283144,accessory,3,1,1,,,,
283144,accessory,4,1,1,,,,
283145,accessory,2,1,1,,,1,
283145,accessory,3,1,1,,,1,
283148,accessory,2,1,1,,,,
283148,accessory,3,1,1,,,,
283148,accessory,4,1,1,,,,
283149,accessory,2,1,1,,,,
283149,accessory,3,1,1,,,,
283149,accessory,4,1,1,,,,
283150,accessory,2,1,1,,,,
283150,accessory,3,1,1,,,,
283150,accessory,4,1,1,,,,
283151,accessory,2,1,1,,,,
283151,accessory,3,1,1,,,,
283151,accessory,4,1,1,,,,
283155,accessory,2,1,1,,,,
283155,accessory,3,1,1,,,,
283155,accessory,4,1,1,,,,
283156,accessory,2,1,1,,,,
283156,accessory,3,1,1,,,,
283156,accessory,4,1,1,,,,
283157,accessory,2,1,1,,,,
283157,accessory,3,1,1,,,,
283157,accessory,4,1,1,,,,
283159,accessory,2,1,1,,,1,
283159,accessory,3,1,1,,,1,
283161,accessory,2,1,1,,,1,
283161,accessory,3,1,1,,,1,
283162,accessory,2,1,1,,1,,
283162,accessory,4,1,1,,1,,
283163,accessory,2,1,1,,,,
283163,accessory,3,1,1,,,,
283163,accessory,4,1,1,,,,
283168,accessory,2,1,1,,,,
283168,accessory,3,1,1,,,,
283168,accessory,4,1,1,,,,
283169,accessory,2,1,1,,1,,
283169,accessory,4,1,1,,1,,
283174,accessory,2,1,1,,1,,
283174,accessory,4,1,1,,1,,
283175,accessory,2,1,1,,1,,
283175,accessory,4,1,1,,1,,
283176,accessory,2,1,1,,,,
283176,accessory,3,1,1,,,,
283176,accessory,4,1,1,,,,
283177,accessory,2,1,1,,,,
283177,accessory,3,1,1,,,,
283177,accessory,4,1,1,,,,
283179,accessory,2,1,1,,,,
283179,accessory,3,1,1,,,,
283179,accessory,4,1,1,,,,
283180,accessory,2,1,1,,,,
283180,accessory,3,1,1,,,,
283180,accessory,4,1,1,,,,
283186,accessory,2,1,1,,1,,
283186,accessory,4,1,1,,1,,
283187,accessory,2,1,1,,,1,
283187,accessory,3,1,1,,,1,
283189,accessory,2,1,1,,,,
283189,accessory,3,1,1,,,,
283189,accessory,4,1,1,,,,
283190,accessory,2,1,1,,,,
283190,accessory,3,1,1,,,,
283190,accessory,4,1,1,,,,
283191,accessory,2,1,1,,,,
283191,accessory,3,1,1,,,,
283191,accessory,4,1,1,,,,
283195,accessory,2,1,1,,,,
283195,accessory,3,1,1,,,,
283195,accessory,4,1,1,,,,
283196,accessory,2,1,1,,,1,
283196,accessory,3,1,1,,,1,
283199,accessory,2,1,1,,,,
283199,accessory,3,1,1,,,,
283199,accessory,4,1,1,,,,
283201,accessory,2,1,1,,1,,
283201,accessory,4,1,1,,1,,
283202,accessory,2,1,1,,,,
283202,accessory,3,1,1,,,,
283202,accessory,4,1,1,,,,
283203,accessory,2,1,1,,,1,
283203,accessory,3,1,1,,,1,
283204,accessory,2,1,1,,1,,
283204,accessory,4,1,1,,1,,
283205,accessory,2,1,1,,,1,
283205,accessory,3,1,1,,,1,
283207,accessory,2,1,1,,,,
283207,accessory,3,1,1,,,,
283207,accessory,4,1,1,,,,
283208,accessory,2,1,1,,,,
283208,accessory,3,1,1,,,,
283208,accessory,4,1,1,,,,
283209,accessory,2,1,1,,,,
283209,accessory,3,1,1,,,,
283209,accessory,4,1,1,,,,
283213,accessory,2,1,1,,,,
283213,accessory,3,1,1,,,,
283213,accessory,4,1,1,,,,
283216,accessory,2,1,1,,,,
283216,accessory,3,1,1,,,,
283216,accessory,4,1,1,,,,
283218,accessory,2,1,1,,1,,
283218,accessory,4,1,1,,1,,
283220,accessory,2,1,1,,,,
283220,accessory,3,1,1,,,,
283220,accessory,4,1,1,,,,
283221,accessory,2,1,1,,,,
283221,accessory,3,1,1,,,,
283221,accessory,4,1,1,,,,
283224,accessory,2,1,1,,,1,
283224,accessory,3,1,1,,,1,
283226,accessory,2,1,1,,,,
283226,accessory,3,1,1,,,,
283226,accessory,4,1,1,,,,
283227,accessory,2,1,1,,,1,
283227,accessory,3,1,1,,,1,
283228,accessory,2,1,1,,,1,
283228,accessory,3,1,1,,,1,
283229,accessory,2,1,1,,,1,
283229,accessory,3,1,1,,,1,
283231,accessory,2,1,1,,,,
283231,accessory,3,1,1,,,,
283231,accessory,4,1,1,,,,
283233,accessory,2,1,1,,1,,
283233,accessory,4,1,1,,1,,
283236,accessory,2,1,1,,,,
283236,accessory,3,1,1,,,,
283236,accessory,4,1,1,,,,
283238,accessory,2,1,1,,,1,
283238,accessory,3,1,1,,,1,
283239,accessory,2,1,1,,,1,
283239,accessory,3,1,1,,,1,
283240,accessory,2,2,2,,2,1,
283241,accessory,2,1,1,,,,
283241,accessory,3,1,1,,,,
283241,accessory,4,1,1,,,,
283243,accessory,2,2,2,,2,1,
283245,accessory,2,1,1,,,,
283245,accessory,3,1,1,,,,
283245,accessory,4,1,1,,,,
283246,accessory,2,1,1,,,,
283246,accessory,3,1,1,,,,
283246,accessory,4,1,1,,,,
283248,accessory,2,1,1,,,,
283248,accessory,3,1,1,,,,
283248,accessory,4,1,1,,,,
283249,accessory,2,1,1,,,,
283249,accessory,3,1,1,,,,
283249,accessory,4,1,1,,,,
283250,accessory,2,1,1,,1,,
283250,accessory,4,1,1,,1,,
283251,accessory,2,1,1,,1,,
283251,accessory,4,1,1,,1,,
283253,accessory,2,1,1,,,,
283253,accessory,3,1,1,,,,
283253,accessory,4,1,1,,,,
283254,accessory,2,1,1,,,,
283254,accessory,3,1,1,,,,
283254,accessory,4,1,1,,,,
283255,accessory,2,1,1,,,,
283255,accessory,3,1,1,,,,
283255,accessory,4,1,1,,,,
283256,accessory,2,1,1,,,,
283256,accessory,3,1,1,,,,
283256,accessory,4,1,1,,,,
283259,accessory,2,1,1,,,1,
283259,accessory,3,1,1,,,1,
283260,accessory,2,1,1,,1,,
283260,accessory,4,1,1,,1,,
283261,accessory,4,2,2,1,2,,
283262,accessory,2,1,1,,,,
283262,accessory,3,1,1,,,,
283262,accessory,4,1,1,,,,
283263,accessory,2,1,1,,1,,
283263,accessory,4,1,1,,1,,
283265,accessory,2,1,1,,1,,
283265,accessory,4,1,1,,1,,
283266,accessory,2,1,1,,,,
283266,accessory,3,1,1,,,,
283266,accessory,4,1,1,,,,
283268,accessory,2,1,1,,,,
283268,accessory,3,1,1,,,,
283268,accessory,4,1,1,,,,
283270,accessory,2,1,1,,1,,
283270,accessory,4,1,1,,1,,
283271,accessory,2,1,1,,,1,
283271,accessory,3,1,1,,,1,
283272,accessory,2,1,1,,,,
283272,accessory,3,1,1,,,,
283272,accessory,4,1,1,,,,
283273,accessory,2,1,1,,,,
283273,accessory,3,1,1,,,,
283273,accessory,4,1,1,,,,
283274,accessory,2,1,1,,,,
283274,accessory,3,1,1,,,,
283274,accessory,4,1,1,,,,
283275,accessory,3,1,1,1,,,
283275,accessory,4,1,1,1,,,
283276,accessory,2,1,1,,,,
283276,accessory,3,1,1,,,,
283276,accessory,4,1,1,,,,
283277,accessory,2,1,1,,,,
283277,accessory,3,1,1,,,,
283277,accessory,4,1,1,,,,
283280,accessory,2,1,1,,1,,
283280,accessory,4,1,1,,1,,
283282,accessory,2,1,1,,,,
283282,accessory,3,1,1,,,,
283282,accessory,4,1,1,,,,
283283,accessory,2,1,1,,1,,
283283,accessory,4,1,1,,1,,
283284,accessory,2,1,1,,,,
283284,accessory,3,1,1,,,,
283284,accessory,4,1,1,,,,
283285,accessory,2,1,1,,1,,
283285,accessory,4,1,1,,1,,
283286,accessory,2,1,1,,,,
283286,accessory,3,1,1,,,,
283286,accessory,4,1,1,,,,
283291,accessory,2,1,1,,,,
283291,accessory,3,1,1,,,,
283291,accessory,4,1,1,,,,
283293,accessory,2,1,1,,1,,
283293,accessory,4,1,1,,1,,
283294,accessory,2,1,1,,,,
283294,accessory,3,1,1,,,,
283294,accessory,4,1,1,,,,
283296,accessory,2,1,1,,,,
283296,accessory,3,1,1,,,,
283296,accessory,4,1,1,,,,
283297,accessory,2,2,2,,2,1,
283301,accessory,2,1,1,,1,,
283301,accessory,4,1,1,,1,,
283302,accessory,2,1,1,,1,,
283302,accessory,4,1,1,,1,,
283303,accessory,2,1,1,,,,
283303,accessory,3,1,1,,,,
283303,accessory,4,1,1,,,,
283304,accessory,2,1,1,,,,
283304,accessory,3,1,1,,,,
283304,accessory,4,1,1,,,,
283305,accessory,2,1,1,,,,
283305,accessory,3,1,1,,,,
283305,accessory,4,1,1,,,,
283306,accessory,2,1,1,,,1,
283306,accessory,3,1,1,,,1,
283307,accessory,2,1,1,,,,
283307,accessory,3,1,1,,,,
283307,accessory,4,1,1,,,,
283309,accessory,2,1,1,,,,
283309,accessory,3,1,1,,,,
283309,accessory,4,1,1,,,,
283311,accessory,2,1,1,,,,
283311,accessory,3,1,1,,,,
283311,accessory,4,1,1,,,,
283313,accessory,2,1,1,,,,
283313,accessory,3,1,1,,,,
283313,accessory,4,1,1,,,,
283314,accessory,2,1,1,,,,
283314,accessory,3,1,1,,,,
283314,accessory,4,1,1,,,,
283316,accessory,2,1,1,,1,,
283316,accessory,4,1,1,,1,,
283317,accessory,2,1,1,,1,,
283317,accessory,4,1,1,,1,,
283318,accessory,2,1,1,,1,,
283318,accessory,4,1,1,,1,,
283319,accessory,2,1,1,,1,,
283319,accessory,4,1,1,,1,,
283320,accessory,2,1,1,,,1,
283320,accessory,3,1,1,,,1,
283322,accessory,2,1,1,,,,
283322,accessory,3,1,1,,,,
283322,accessory,4,1,1,,,,
283323,accessory,2,1,1,,1,,
283323,accessory,4,1,1,,1,,
283324,accessory,2,1,1,,1,,
283324,accessory,4,1,1,,1,,
283325,accessory,2,1,1,,,,
283325,accessory,3,1,1,,,,
283325,accessory,4,1,1,,,,
283326,accessory,3,2,2,1,,2,
283330,accessory,2,1,1,,1,,
